trade_num,entry_time,exit_time,direction,entry_price,exit_price,position_usd,pnl,win,exit_reason,bars_held,session
33,2020-01-08 07:45:00,2020-01-08 08:00:00,LONG,8296.59,8276.19,1800,-1.44,False,SL,3,London open
34,2020-01-08 08:00:00,2020-01-08 08:10:00,LONG,8276.19,8265.01,1800,-1.44,False,SL,2,London open
35,2020-01-08 08:10:00,2020-01-08 08:15:00,LONG,8265.01,8300.73,1800,4.5,True,TP,1,London open
36,2020-01-08 15:30:00,2020-01-08 15:35:00,LONG,8258.47,8296.05,1800,4.5,True,TP,1,NY open
37,2020-01-08 16:25:00,2020-01-08 16:35:00,LONG,8213.98,8143.38,1800,-1.44,False,SL,2,out of session
38,2020-01-09 08:35:00,2020-01-09 09:00:00,LONG,7916.7,7893.55,1800,-1.44,False,SL,5,London open
39,2020-01-09 09:00:00,2020-01-09 09:05:00,LONG,7893.55,7886.43,1800,-1.44,False,SL,1,London open
40,2020-01-09 09:05:00,2020-01-09 09:35:00,LONG,7886.43,7906.62,1800,4.5,True,TP,6,London open
41,2020-01-09 09:50:00,2020-01-09 09:55:00,LONG,7883.73,7872.35,1800,-1.44,False,SL,1,London open
42,2020-01-09 09:55:00,2020-01-09 10:05:00,LONG,7872.35,7893.89,1800,4.5,True,TP,2,out of session
43,2020-01-09 14:20:00,2020-01-09 14:35:00,LONG,7889.74,7882.44,1800,-1.44,False,SL,3,NY open
44,2020-01-09 14:35:00,2020-01-09 15:10:00,LONG,7882.44,7914.46,1800,4.5,True,TP,7,NY open
45,2020-01-09 16:10:00,2020-01-09 16:15:00,LONG,7862.2,7854.35,1800,-1.44,False,SL,1,NY open
46,2020-01-09 16:15:00,2020-01-09 16:20:00,LONG,7854.35,7829.35,1800,-1.44,False,SL,1,NY open
47,2020-01-09 16:20:00,2020-01-09 16:55:00,LONG,7829.35,7818.15,1800,-1.44,False,SL,7,out of session
48,2020-01-10 08:00:00,2020-01-10 08:05:00,LONG,7733.19,7722.11,1800,-1.44,False,SL,1,London open
49,2020-01-10 08:05:00,2020-01-10 08:10:00,LONG,7722.11,7710.64,1800,-1.44,False,SL,1,London open
50,2020-01-10 08:10:00,2020-01-10 08:40:00,LONG,7710.64,7696.9,1800,-1.44,False,SL,6,London open
51,2020-01-10 08:40:00,2020-01-10 09:10:00,LONG,7696.9,7731.68,1800,4.5,True,TP,6,London open
52,2020-01-11 07:50:00,2020-01-11 08:00:00,LONG,8070.0,8045.84,1800,-1.44,False,SL,2,London open
53,2020-01-11 08:00:00,2020-01-11 08:10:00,LONG,8045.84,8067.33,1800,4.5,True,TP,2,London open
54,2020-01-11 08:50:00,2020-01-11 09:05:00,LONG,8056.23,8077.53,1800,4.5,True,TP,3,London open
55,2020-01-11 15:20:00,2020-01-11 15:35:00,LONG,8057.71,8097.21,1800,4.5,True,TP,3,NY open
56,2020-01-13 14:20:00,2020-01-13 14:55:00,LONG,8080.0,8090.0,1800,2.23,True,TIME,7,NY open
57,2020-01-14 09:50:00,2020-01-14 10:10:00,LONG,8486.09,8508.56,1800,4.5,True,TP,4,out of session
58,2020-01-14 16:00:00,2020-01-14 16:05:00,LONG,8550.12,8610.63,1800,4.5,True,TP,1,NY open
59,2020-01-14 16:20:00,2020-01-14 16:35:00,LONG,8560.18,8589.53,1800,4.5,True,TP,3,out of session
60,2020-01-15 07:35:00,2020-01-15 08:00:00,LONG,8632.72,8613.0,1800,-1.44,False,SL,5,London open
61,2020-01-15 08:00:00,2020-01-15 08:05:00,LONG,8613.0,8636.0,1800,4.5,True,TP,1,London open
62,2020-01-15 15:30:00,2020-01-15 15:35:00,LONG,8794.2,8785.26,1800,-1.44,False,SL,1,NY open
63,2020-01-15 15:35:00,2020-01-15 15:40:00,LONG,8785.26,8765.38,1800,-1.44,False,SL,1,NY open
64,2020-01-15 15:40:00,2020-01-15 16:00:00,LONG,8765.38,8730.0,1800,-1.44,False,SL,4,NY open
65,2020-01-15 16:00:00,2020-01-15 16:05:00,LONG,8730.0,8767.85,1800,4.5,True,TP,1,NY open
66,2020-01-16 07:25:00,2020-01-16 08:00:00,LONG,8665.67,8667.25,1800,0.33,True,TIME,7,London open
67,2020-01-16 08:00:00,2020-01-16 08:15:00,LONG,8667.25,8712.38,1800,4.5,True,TP,3,London open
68,2020-01-16 09:20:00,2020-01-16 09:25:00,LONG,8628.86,8611.59,1800,-1.44,False,SL,1,London open
69,2020-01-16 09:25:00,2020-01-16 09:45:00,LONG,8611.59,8639.48,1800,4.5,True,TP,4,London open
70,2020-01-16 13:30:00,2020-01-16 13:40:00,LONG,8679.07,8706.25,1800,4.5,True,TP,2,NY open
71,2020-01-16 14:05:00,2020-01-16 14:10:00,LONG,8661.66,8653.35,1800,-1.44,False,SL,1,NY open
72,2020-01-16 14:10:00,2020-01-16 14:25:00,LONG,8653.35,8680.19,1800,4.5,True,TP,3,NY open
73,2020-01-16 16:25:00,2020-01-16 16:30:00,LONG,8655.96,8630.56,1800,-1.44,False,SL,1,out of session
74,2020-01-17 14:20:00,2020-01-17 14:30:00,LONG,8789.24,8812.85,1800,4.5,True,TP,2,NY open
75,2020-01-17 14:55:00,2020-01-17 15:05:00,LONG,8778.69,8802.13,1800,4.5,True,TP,2,NY open
76,2020-01-18 07:55:00,2020-01-18 08:10:00,LONG,8843.63,8833.11,1800,-1.44,False,SL,3,London open
77,2020-01-18 08:15:00,2020-01-18 08:40:00,LONG,8828.75,8853.94,1800,4.5,True,TP,5,London open
78,2020-01-18 15:25:00,2020-01-18 15:35:00,LONG,8898.0,8877.06,1800,-1.44,False,SL,2,NY open
79,2020-01-18 15:35:00,2020-01-18 15:55:00,LONG,8877.06,8903.26,1800,4.5,True,TP,4,NY open
80,2020-01-18 16:20:00,2020-01-18 16:25:00,LONG,8887.19,8860.2,1800,-1.44,False,SL,1,NY open
81,2020-01-18 16:25:00,2020-01-18 16:40:00,LONG,8860.2,8896.62,1800,4.5,True,TP,3,out of session
82,2020-01-19 07:00:00,2020-01-19 07:10:00,LONG,9047.83,9071.75,1800,4.5,True,TP,2,London open
83,2020-01-19 07:10:00,2020-01-19 07:30:00,LONG,9071.75,9063.58,1800,-1.44,False,SL,4,London open
84,2020-01-19 09:55:00,2020-01-19 10:30:00,LONG,9061.03,9071.75,1800,2.13,True,TIME,7,out of session
85,2020-01-20 08:05:00,2020-01-20 08:40:00,LONG,8656.4,8642.61,1800,-1.44,False,SL,7,London open
86,2020-01-20 08:40:00,2020-01-20 08:45:00,LONG,8642.61,8633.34,1800,-1.44,False,SL,1,London open
87,2020-01-20 08:45:00,2020-01-20 09:05:00,LONG,8633.34,8663.45,1800,4.5,True,TP,4,London open
88,2020-01-21 07:35:00,2020-01-21 08:10:00,LONG,8625.11,8619.78,1800,-1.11,False,TIME,7,London open
89,2020-01-21 08:10:00,2020-01-21 08:40:00,LONG,8619.78,8652.12,1800,4.5,True,TP,6,London open
90,2020-01-21 16:15:00,2020-01-21 16:30:00,LONG,8638.5,8624.0,1800,-1.44,False,SL,3,out of session
91,2020-01-22 08:35:00,2020-01-22 08:45:00,LONG,8684.66,8677.06,1800,-1.44,False,SL,2,London open
92,2020-01-22 08:45:00,2020-01-22 08:50:00,LONG,8677.06,8668.89,1800,-1.44,False,SL,1,London open
93,2020-01-22 08:50:00,2020-01-22 09:25:00,LONG,8668.89,8662.49,1800,-1.33,False,TIME,7,London open
94,2020-01-22 13:30:00,2020-01-22 13:35:00,LONG,8651.18,8639.76,1800,-1.44,False,SL,1,NY open
95,2020-01-22 13:35:00,2020-01-22 14:05:00,LONG,8639.76,8663.16,1800,4.5,True,TP,6,NY open
96,2020-01-23 07:05:00,2020-01-23 07:15:00,LONG,8517.13,8578.5,1800,4.5,True,TP,2,London open
97,2020-01-23 08:45:00,2020-01-23 09:00:00,LONG,8513.64,8475.28,1800,-1.44,False,SL,3,London open
98,2020-01-23 09:00:00,2020-01-23 09:05:00,LONG,8475.28,8498.66,1800,4.5,True,TP,1,London open
99,2020-01-23 09:05:00,2020-01-23 09:10:00,LONG,8498.66,8488.75,1800,-1.44,False,SL,1,London open
100,2020-01-23 09:10:00,2020-01-23 09:15:00,LONG,8488.75,8481.72,1800,-1.44,False,SL,1,London open
101,2020-01-23 09:15:00,2020-01-23 09:25:00,LONG,8481.72,8459.0,1800,-1.44,False,SL,2,London open
102,2020-01-23 09:25:00,2020-01-23 09:45:00,LONG,8459.0,8442.69,1800,-1.44,False,SL,4,London open
103,2020-01-23 09:45:00,2020-01-23 10:00:00,LONG,8442.69,8424.92,1800,-1.44,False,SL,3,out of session
104,2020-01-23 13:30:00,2020-01-23 13:40:00,LONG,8378.05,8368.09,1800,-1.44,False,SL,2,NY open
105,2020-01-23 13:40:00,2020-01-23 13:50:00,LONG,8368.09,8354.57,1800,-1.44,False,SL,2,NY open
106,2020-01-23 13:50:00,2020-01-23 14:00:00,LONG,8354.57,8344.06,1800,-1.44,False,SL,2,NY open
107,2020-01-23 14:00:00,2020-01-23 14:05:00,LONG,8344.06,8328.42,1800,-1.44,False,SL,1,NY open
108,2020-01-23 14:05:00,2020-01-23 14:15:00,LONG,8328.42,8357.69,1800,4.5,True,TP,2,NY open
109,2020-01-24 09:20:00,2020-01-24 09:30:00,LONG,8308.02,8294.06,1800,-1.44,False,SL,2,London open
110,2020-01-24 09:30:00,2020-01-24 09:40:00,LONG,8294.06,8279.91,1800,-1.44,False,SL,2,London open
111,2020-01-24 09:40:00,2020-01-24 09:45:00,LONG,8279.91,8268.02,1800,-1.44,False,SL,1,London open
112,2020-01-24 09:45:00,2020-01-24 09:55:00,LONG,8268.02,8260.23,1800,-1.44,False,SL,2,London open
113,2020-01-24 09:55:00,2020-01-24 10:00:00,LONG,8260.23,8296.39,1800,4.5,True,TP,1,out of session
114,2020-01-25 07:45:00,2020-01-25 08:20:00,LONG,8320.0,8339.85,1800,4.29,True,TIME,7,London open
115,2020-01-26 07:00:00,2020-01-26 07:20:00,LONG,8347.85,8369.67,1800,4.5,True,TP,4,London open
116,2020-01-26 14:10:00,2020-01-26 14:35:00,LONG,8441.02,8469.0,1800,4.5,True,TP,5,NY open
117,2020-01-27 08:40:00,2020-01-27 08:45:00,LONG,8639.98,8586.61,1800,-1.44,False,SL,1,London open
118,2020-01-27 08:45:00,2020-01-27 08:55:00,LONG,8586.61,8609.86,1800,4.5,True,TP,2,London open
119,2020-01-27 14:40:00,2020-01-27 14:50:00,LONG,8726.61,8752.26,1800,4.5,True,TP,2,NY open
120,2020-01-28 07:05:00,2020-01-28 07:15:00,LONG,9005.02,9032.42,1800,4.5,True,TP,2,London open
121,2020-01-28 08:20:00,2020-01-28 08:25:00,LONG,8980.99,8970.61,1800,-1.44,False,SL,1,London open
122,2020-01-28 08:25:00,2020-01-28 08:30:00,LONG,8970.61,8994.67,1800,4.5,True,TP,1,London open
123,2020-01-28 09:00:00,2020-01-28 09:05:00,LONG,8981.97,8969.38,1800,-1.44,False,SL,1,London open
124,2020-01-28 09:05:00,2020-01-28 09:20:00,LONG,8969.38,8995.42,1800,4.5,True,TP,3,London open
125,2020-01-28 15:00:00,2020-01-28 15:05:00,LONG,9015.26,9046.99,1800,4.5,True,TP,1,NY open
126,2020-01-28 15:25:00,2020-01-28 15:30:00,LONG,9011.57,9003.46,1800,-1.44,False,SL,1,NY open
127,2020-01-28 15:30:00,2020-01-28 15:35:00,LONG,9003.46,8980.0,1800,-1.44,False,SL,1,NY open
128,2020-01-28 15:35:00,2020-01-28 15:40:00,LONG,8980.0,9018.87,1800,4.5,True,TP,1,NY open
129,2020-01-29 09:45:00,2020-01-29 09:50:00,LONG,9338.49,9331.0,1800,-1.44,False,SL,1,London open
130,2020-01-29 09:50:00,2020-01-29 10:00:00,LONG,9331.0,9296.4,1800,-1.44,False,SL,2,out of session
131,2020-01-29 15:30:00,2020-01-29 16:05:00,LONG,9288.02,9299.32,1800,2.19,True,TIME,7,NY open
132,2020-01-30 09:05:00,2020-01-30 09:10:00,LONG,9354.75,9341.13,1800,-1.44,False,SL,1,London open
133,2020-01-30 09:10:00,2020-01-30 09:15:00,LONG,9341.13,9331.65,1800,-1.44,False,SL,1,London open
134,2020-01-30 09:15:00,2020-01-30 09:25:00,LONG,9331.65,9359.78,1800,4.5,True,TP,2,London open
135,2020-01-30 14:50:00,2020-01-30 15:25:00,LONG,9347.53,9378.67,1800,4.5,True,TP,7,NY open
136,2020-01-31 07:30:00,2020-01-31 07:50:00,LONG,9331.08,9356.53,1800,4.5,True,TP,4,London open
137,2020-01-31 09:55:00,2020-01-31 10:30:00,LONG,9359.61,9376.66,1800,3.28,True,TIME,7,out of session
138,2020-02-01 08:20:00,2020-02-01 08:30:00,LONG,9400.5,9386.36,1800,-1.44,False,SL,2,London open
139,2020-02-01 08:30:00,2020-02-01 09:00:00,LONG,9386.36,9373.19,1800,-1.44,False,SL,6,London open
140,2020-02-01 09:00:00,2020-02-01 09:10:00,LONG,9373.19,9364.6,1800,-1.44,False,SL,2,London open
141,2020-02-01 09:10:00,2020-02-01 09:45:00,LONG,9364.6,9383.85,1800,3.7,True,TIME,7,London open
142,2020-02-02 14:05:00,2020-02-02 14:30:00,LONG,9385.13,9446.68,1800,4.5,True,TP,5,NY open
143,2020-02-02 16:20:00,2020-02-02 16:35:00,LONG,9421.02,9445.23,1800,4.5,True,TP,3,out of session
144,2020-02-03 07:00:00,2020-02-03 07:25:00,LONG,9385.82,9365.97,1800,-1.44,False,SL,5,London open
145,2020-02-03 07:25:00,2020-02-03 08:00:00,LONG,9365.97,9359.99,1800,-1.15,False,TIME,7,London open
146,2020-02-03 08:00:00,2020-02-03 08:15:00,LONG,9359.99,9384.0,1800,4.5,True,TP,3,London open
147,2020-02-03 09:20:00,2020-02-03 09:55:00,LONG,9352.92,9344.16,1800,-1.44,False,SL,7,London open
148,2020-02-03 09:55:00,2020-02-03 10:05:00,LONG,9344.16,9323.72,1800,-1.44,False,SL,2,out of session
149,2020-02-03 13:30:00,2020-02-03 13:45:00,LONG,9318.45,9309.74,1800,-1.44,False,SL,3,NY open
150,2020-02-03 13:45:00,2020-02-03 14:20:00,LONG,9309.74,9329.31,1800,3.78,True,TIME,7,NY open
151,2020-02-03 15:30:00,2020-02-03 15:50:00,LONG,9304.36,9285.69,1800,-1.44,False,SL,4,NY open
152,2020-02-03 15:50:00,2020-02-03 15:55:00,LONG,9285.69,9270.0,1800,-1.44,False,SL,1,NY open
153,2020-02-03 15:55:00,2020-02-03 16:00:00,LONG,9270.0,9294.22,1800,4.5,True,TP,1,NY open
154,2020-02-03 16:00:00,2020-02-03 16:35:00,LONG,9294.22,9285.18,1800,-1.44,False,SL,7,out of session
155,2020-02-04 08:30:00,2020-02-04 08:50:00,LONG,9261.29,9242.07,1800,-1.44,False,SL,4,London open
156,2020-02-04 08:50:00,2020-02-04 09:15:00,LONG,9242.07,9228.68,1800,-1.44,False,SL,5,London open
157,2020-02-04 09:15:00,2020-02-04 09:20:00,LONG,9228.68,9201.64,1800,-1.44,False,SL,1,London open
158,2020-02-04 09:20:00,2020-02-04 09:45:00,LONG,9201.64,9182.99,1800,-1.44,False,SL,5,London open
159,2020-02-04 09:45:00,2020-02-04 09:55:00,LONG,9182.99,9172.16,1800,-1.44,False,SL,2,London open
160,2020-02-04 09:55:00,2020-02-04 10:30:00,LONG,9172.16,9165.24,1800,-1.36,False,TIME,7,out of session
161,2020-02-05 07:50:00,2020-02-05 08:20:00,LONG,9261.8,9245.04,1800,-1.44,False,SL,6,London open
162,2020-02-05 08:25:00,2020-02-05 09:00:00,LONG,9246.99,9266.66,1800,3.83,True,TIME,7,London open
163,2020-02-05 14:25:00,2020-02-05 14:55:00,LONG,9421.01,9445.62,1800,4.5,True,TP,6,NY open
164,2020-02-06 09:00:00,2020-02-06 09:20:00,LONG,9633.93,9624.61,1800,-1.44,False,SL,4,London open
165,2020-02-06 09:20:00,2020-02-06 09:50:00,LONG,9624.61,9655.47,1800,4.5,True,TP,6,London open
166,2020-02-06 14:00:00,2020-02-06 14:05:00,LONG,9692.83,9717.97,1800,4.5,True,TP,1,NY open
167,2020-02-06 14:05:00,2020-02-06 14:10:00,LONG,9717.97,9746.13,1800,4.5,True,TP,1,NY open
168,2020-02-07 08:55:00,2020-02-07 09:30:00,LONG,9773.08,9784.73,1800,2.15,True,TIME,7,London open
169,2020-02-07 16:00:00,2020-02-07 16:10:00,LONG,9788.38,9824.94,1800,4.5,True,TP,2,NY open
170,2020-02-08 07:20:00,2020-02-08 07:55:00,LONG,9756.42,9771.39,1800,2.76,True,TIME,7,London open
171,2020-02-09 08:50:00,2020-02-09 09:00:00,LONG,10105.46,10090.06,1800,-1.44,False,SL,2,London open
172,2020-02-09 09:00:00,2020-02-09 09:05:00,LONG,10090.06,10116.62,1800,4.5,True,TP,1,London open
173,2020-02-09 09:35:00,2020-02-09 10:00:00,LONG,10076.43,10060.01,1800,-1.44,False,SL,5,out of session
174,2020-02-09 13:30:00,2020-02-09 13:45:00,LONG,10114.0,10098.85,1800,-1.44,False,SL,3,NY open
175,2020-02-09 13:45:00,2020-02-09 14:00:00,LONG,10098.85,10089.08,1800,-1.44,False,SL,3,NY open
176,2020-02-09 14:00:00,2020-02-09 14:10:00,LONG,10089.08,10115.39,1800,4.5,True,TP,2,NY open
177,2020-02-09 14:25:00,2020-02-09 14:50:00,LONG,10093.65,10078.76,1800,-1.44,False,SL,5,NY open
178,2020-02-09 14:50:00,2020-02-09 15:10:00,LONG,10078.76,10067.2,1800,-1.44,False,SL,4,NY open
179,2020-02-09 15:15:00,2020-02-09 15:20:00,LONG,10060.78,10018.77,1800,-1.44,False,SL,1,NY open
180,2020-02-09 15:20:00,2020-02-09 15:25:00,LONG,10018.77,10049.7,1800,4.5,True,TP,1,NY open
181,2020-02-09 15:25:00,2020-02-09 15:30:00,LONG,10049.7,10033.92,1800,-1.44,False,SL,1,NY open
182,2020-02-09 15:30:00,2020-02-09 15:35:00,LONG,10033.92,10074.69,1800,4.5,True,TP,1,NY open
183,2020-02-10 08:25:00,2020-02-10 08:30:00,LONG,9914.16,9892.68,1800,-1.44,False,SL,1,London open
184,2020-02-10 08:30:00,2020-02-10 08:45:00,LONG,9892.68,9880.47,1800,-1.44,False,SL,3,London open
185,2020-02-10 08:45:00,2020-02-10 09:00:00,LONG,9880.47,9868.17,1800,-1.44,False,SL,3,London open
186,2020-02-10 09:00:00,2020-02-10 09:05:00,LONG,9868.17,9857.04,1800,-1.44,False,SL,1,London open
187,2020-02-10 09:05:00,2020-02-10 09:10:00,LONG,9857.04,9846.59,1800,-1.44,False,SL,1,London open
188,2020-02-10 09:10:00,2020-02-10 09:20:00,LONG,9846.59,9815.48,1800,-1.44,False,SL,2,London open
189,2020-02-10 09:20:00,2020-02-10 09:25:00,LONG,9815.48,9777.49,1800,-1.44,False,SL,1,London open
190,2020-02-10 09:25:00,2020-02-10 09:30:00,LONG,9777.49,9807.55,1800,4.5,True,TP,1,London open
191,2020-02-10 09:30:00,2020-02-10 09:35:00,LONG,9807.55,9798.56,1800,-1.44,False,SL,1,London open
192,2020-02-10 09:35:00,2020-02-10 09:45:00,LONG,9798.56,9827.19,1800,4.5,True,TP,2,London open
193,2020-02-11 07:55:00,2020-02-11 08:30:00,LONG,9739.94,9744.85,1800,0.91,True,TIME,7,London open
194,2020-02-11 14:45:00,2020-02-11 14:50:00,LONG,9863.65,9855.08,1800,-1.44,False,SL,1,NY open
195,2020-02-11 14:50:00,2020-02-11 15:05:00,LONG,9855.08,9879.83,1800,4.5,True,TP,3,NY open
196,2020-02-12 08:45:00,2020-02-12 08:55:00,LONG,10260.53,10292.3,1800,4.5,True,TP,2,London open
197,2020-02-12 09:00:00,2020-02-12 09:10:00,LONG,10264.29,10253.63,1800,-1.44,False,SL,2,London open
198,2020-02-12 09:10:00,2020-02-12 09:35:00,LONG,10253.63,10282.18,1800,4.5,True,TP,5,London open
199,2020-02-12 15:10:00,2020-02-12 15:15:00,LONG,10315.0,10305.3,1800,-1.44,False,SL,1,NY open
200,2020-02-12 15:15:00,2020-02-12 15:25:00,LONG,10305.3,10283.37,1800,-1.44,False,SL,2,NY open
201,2020-02-13 07:45:00,2020-02-13 07:55:00,LONG,10369.9,10338.96,1800,-1.44,False,SL,2,London open
202,2020-02-13 07:55:00,2020-02-13 08:05:00,LONG,10338.96,10289.52,1800,-1.44,False,SL,2,London open
203,2020-02-13 08:05:00,2020-02-13 08:10:00,LONG,10289.52,10196.3,1800,-1.44,False,SL,1,London open
204,2020-02-13 08:10:00,2020-02-13 08:15:00,LONG,10196.3,10251.38,1800,4.5,True,TP,1,London open
205,2020-02-13 08:15:00,2020-02-13 08:20:00,LONG,10251.38,10243.12,1800,-1.44,False,SL,1,London open
206,2020-02-13 08:20:00,2020-02-13 08:25:00,LONG,10243.12,10195.0,1800,-1.44,False,SL,1,London open
207,2020-02-13 08:25:00,2020-02-13 08:35:00,LONG,10195.0,10227.36,1800,4.5,True,TP,2,London open
208,2020-02-13 08:35:00,2020-02-13 08:40:00,LONG,10227.36,10259.82,1800,4.5,True,TP,1,London open
209,2020-02-13 09:25:00,2020-02-13 09:35:00,LONG,10157.37,10185.93,1800,4.5,True,TP,2,London open
210,2020-02-13 09:45:00,2020-02-13 10:05:00,LONG,10151.71,10136.65,1800,-1.44,False,SL,4,out of session
211,2020-02-14 07:25:00,2020-02-14 07:30:00,LONG,10155.1,10137.72,1800,-1.44,False,SL,1,London open
212,2020-02-14 07:30:00,2020-02-14 07:40:00,LONG,10137.72,10115.15,1800,-1.44,False,SL,2,London open
213,2020-02-14 07:40:00,2020-02-14 08:05:00,LONG,10115.15,10161.98,1800,4.5,True,TP,5,London open
214,2020-02-15 07:25:00,2020-02-15 07:50:00,LONG,10219.99,10206.57,1800,-1.44,False,SL,5,London open
215,2020-02-15 07:50:00,2020-02-15 08:00:00,LONG,10206.57,10234.83,1800,4.5,True,TP,2,London open
216,2020-02-15 15:35:00,2020-02-15 15:45:00,LONG,10221.52,10179.1,1800,-1.44,False,SL,2,NY open
217,2020-02-15 15:45:00,2020-02-15 15:50:00,LONG,10179.1,9901.47,1800,-1.44,False,SL,1,NY open
218,2020-02-15 15:50:00,2020-02-15 15:55:00,LONG,9901.47,9983.18,1800,4.5,True,TP,1,NY open
219,2020-02-15 15:55:00,2020-02-15 16:00:00,LONG,9983.18,10062.66,1800,4.5,True,TP,1,NY open
220,2020-02-15 16:05:00,2020-02-15 16:10:00,LONG,10055.39,10027.53,1800,-1.44,False,SL,1,NY open
221,2020-02-15 16:10:00,2020-02-15 16:20:00,LONG,10027.53,10008.27,1800,-1.44,False,SL,2,NY open
222,2020-02-15 16:20:00,2020-02-15 16:25:00,LONG,10008.27,9979.01,1800,-1.44,False,SL,1,NY open
223,2020-02-15 16:25:00,2020-02-15 16:30:00,LONG,9979.01,9935.03,1800,-1.44,False,SL,1,out of session
224,2020-02-16 08:10:00,2020-02-16 08:15:00,LONG,9956.21,9947.57,1800,-1.44,False,SL,1,London open
225,2020-02-16 08:15:00,2020-02-16 08:30:00,LONG,9947.57,9974.35,1800,4.5,True,TP,3,London open
226,2020-02-16 15:10:00,2020-02-16 15:20:00,LONG,9888.01,9860.79,1800,-1.44,False,SL,2,NY open
227,2020-02-16 15:20:00,2020-02-16 15:30:00,LONG,9860.79,9851.17,1800,-1.44,False,SL,2,NY open
228,2020-02-16 15:30:00,2020-02-16 15:45:00,LONG,9851.17,9877.39,1800,4.5,True,TP,3,NY open
229,2020-02-16 15:50:00,2020-02-16 16:00:00,LONG,9855.99,9907.84,1800,4.5,True,TP,2,NY open
230,2020-02-16 16:15:00,2020-02-16 16:40:00,LONG,9775.11,9749.64,1800,-1.44,False,SL,5,out of session
231,2020-02-17 07:50:00,2020-02-17 08:05:00,LONG,9758.6,9742.56,1800,-1.44,False,SL,3,London open
232,2020-02-17 13:30:00,2020-02-17 13:35:00,LONG,9587.12,9546.32,1800,-1.44,False,SL,1,NY open
233,2020-02-17 13:35:00,2020-02-17 13:55:00,LONG,9546.32,9532.77,1800,-1.44,False,SL,4,NY open
234,2020-02-17 13:55:00,2020-02-17 14:05:00,LONG,9532.77,9504.7,1800,-1.44,False,SL,2,NY open
235,2020-02-17 14:05:00,2020-02-17 14:15:00,LONG,9504.7,9491.93,1800,-1.44,False,SL,2,NY open
236,2020-02-17 14:15:00,2020-02-17 14:20:00,LONG,9491.93,9484.1,1800,-1.44,False,SL,1,NY open
237,2020-02-17 14:20:00,2020-02-17 14:30:00,LONG,9484.1,9530.01,1800,4.5,True,TP,2,NY open
238,2020-02-18 08:45:00,2020-02-18 08:50:00,LONG,9767.84,9748.32,1800,-1.44,False,SL,1,London open
239,2020-02-18 08:50:00,2020-02-18 09:00:00,LONG,9748.32,9730.24,1800,-1.44,False,SL,2,London open
240,2020-02-18 09:00:00,2020-02-18 09:05:00,LONG,9730.24,9710.65,1800,-1.44,False,SL,1,London open
241,2020-02-18 09:05:00,2020-02-18 09:15:00,LONG,9710.65,9686.56,1800,-1.44,False,SL,2,London open
242,2020-02-18 09:15:00,2020-02-18 09:40:00,LONG,9686.56,9711.32,1800,4.5,True,TP,5,London open
243,2020-02-18 13:35:00,2020-02-18 13:45:00,LONG,9611.58,9644.19,1800,4.5,True,TP,2,NY open
244,2020-02-19 07:00:00,2020-02-19 07:20:00,LONG,10054.66,10081.01,1800,4.5,True,TP,4,London open
245,2020-02-19 07:35:00,2020-02-19 08:00:00,LONG,10058.15,10031.39,1800,-1.44,False,SL,5,London open
246,2020-02-19 08:00:00,2020-02-19 08:10:00,LONG,10031.39,10065.42,1800,4.5,True,TP,2,London open
247,2020-02-20 08:20:00,2020-02-20 08:40:00,LONG,9580.01,9570.2,1800,-1.44,False,SL,4,London open
248,2020-02-20 08:40:00,2020-02-20 08:50:00,LONG,9570.2,9540.38,1800,-1.44,False,SL,2,London open
249,2020-02-20 08:50:00,2020-02-20 08:55:00,LONG,9540.38,9582.53,1800,4.5,True,TP,1,London open
250,2020-02-20 15:55:00,2020-02-20 16:05:00,LONG,9574.26,9556.82,1800,-1.44,False,SL,2,NY open
251,2020-02-20 16:05:00,2020-02-20 16:15:00,LONG,9556.82,9543.98,1800,-1.44,False,SL,2,NY open
252,2020-02-21 08:30:00,2020-02-21 08:35:00,LONG,9629.92,9615.99,1800,-1.44,False,SL,1,London open
253,2020-02-21 08:35:00,2020-02-21 09:10:00,LONG,9615.99,9635.31,1800,3.62,True,TIME,7,London open
254,2020-02-21 13:30:00,2020-02-21 13:40:00,LONG,9688.73,9727.92,1800,4.5,True,TP,2,NY open
255,2020-02-21 14:50:00,2020-02-21 14:55:00,LONG,9685.08,9675.01,1800,-1.44,False,SL,1,NY open
256,2020-02-21 14:55:00,2020-02-21 15:30:00,LONG,9675.01,9699.88,1800,4.5,True,TP,7,NY open
257,2020-02-22 09:35:00,2020-02-22 10:10:00,LONG,9608.37,9625.22,1800,3.16,True,TIME,7,out of session
258,2020-02-22 15:20:00,2020-02-22 15:25:00,LONG,9624.55,9616.31,1800,-1.44,False,SL,1,NY open
259,2020-02-22 15:30:00,2020-02-22 16:05:00,LONG,9616.93,9619.09,1800,0.4,True,TIME,7,NY open
260,2020-02-22 16:05:00,2020-02-22 16:25:00,LONG,9619.09,9607.82,1800,-1.44,False,SL,4,NY open
261,2020-02-22 16:25:00,2020-02-22 16:55:00,LONG,9607.82,9642.87,1800,4.5,True,TP,6,out of session
262,2020-02-23 07:55:00,2020-02-23 08:15:00,LONG,9880.7,9871.51,1800,-1.44,False,SL,4,London open
263,2020-02-23 08:15:00,2020-02-23 08:25:00,LONG,9871.51,9863.6,1800,-1.44,False,SL,2,London open
